HASH,HASH_W_LEADING_ZEROS,API_NAME
0x9c4cee0c,0x9c4cee0c,AlpcRegisterCompletionList
0xc5fc642d,0xc5fc642d,AlpcRegisterCompletionListWorkerThread
0x1840dc8a,0x1840dc8a,AlpcRundownCompletionList
0x6084eca3,0x6084eca3,AlpcUnregisterCompletionList
0x96ad2ae5,0x96ad2ae5,AlpcUnregisterCompletionListWorkerThread
0x58494b20,0x58494b20,AlphaBlend
0x9a4baa96,0x9a4baa96,AmdPowerXpressRequestHighPerformance
0xfa812dc1,0xfa812dc1,AngleArc
0x7fd61f3e,0x7fd61f3e,AnimatePalette
0x2ade77af,0x2ade77af,AnimateWindow
0x3af0ef17,0x3af0ef17,AnyPopup
0x2cca6f23,0x2cca6f23,AppCacheCheckManifest
0x1c60b353,0x1c60b353,AppCacheCloseHandle
0x4642d72d,0x4642d72d,AppCacheCreateAndCommitFile
0xbffe9018,0xbffe9018,AppCacheDeleteGroup
0xd038d641,0xd038d641,AppCacheDeleteIEGroup
0x91e35024,0x91e35024,AppCacheDuplicateHandle
0x34cda0bb,0x34cda0bb,AppCacheFinalize
0x6c89c873,0x6c89c873,AppCacheFreeDownloadList
0x4a5b382e,0x4a5b382e,AppCacheFreeGroupList
0x6d091be8,0x6d091be8,AppCacheFreeIESpace
0x47094ead,0x47094ead,AppCacheFreeSpace
0x7d014984,0x7d014984,AppCacheGetDownloadList
0x4f91a0fd,0x4f91a0fd,AppCacheGetFallbackUrl
0x7ff79987,0x7ff79987,AppCacheGetGroupList
0xc26e4210,0xc26e4210,AppCacheGetIEGroupList
0xabde5f07,0xabde5f07,AppCacheGetInfo
0x87336cfe,0x87336cfe,AppCacheGetManifestUrl
0x945e7429,0x945e7429,AppCacheLookup
0x8be5cb03,0x8be5cb03,AppCompat_RunDLLW
0x6182e483,0x6182e483,AppendMenuA
0x37157241,0x37157241,AppendMenuW
0x9e143e8f,0x9e143e8f,ApplicationRecoveryFinished
0x2fff7e1d,0x2fff7e1d,ApplicationRecoveryInProgress
0xd302a64d,0xd302a64d,ApplyControlToken
0x4fc8b080,0x4fc8b080,Arc
0x48521a1b,0x48521a1b,ArcTo
0x363b4fa,0x0363b4fa,AreAllAccessesGranted
0x4f555d5c,0x4f555d5c,AreAnyAccessesGranted
0x6423c937,0x6423c937,AreFileApisANSI
0x25640939,0x25640939,Arecv
0x7ff9a6d8,0x7ff9a6d8,ArrangeIconicWindows
0xa1efd0b7,0xa1efd0b7,Asend
0x2ec5b766,0x2ec5b766,AssignProcessToJobObject
0xd1d89a63,0xd1d89a63,AssocCreate
0xaec24920,0xaec24920,AssocCreateForClasses
0xf6f7f8a9,0xf6f7f8a9,AssocGetDetailsOfPropKey
0x3f67f8da,0x3f67f8da,AssocGetPerceivedType
0xe5fb385d,0xe5fb385d,AssocIsDangerous
0xb23259ee,0xb23259ee,AssocQueryKeyA
0xe4a5cf2c,0xe4a5cf2c,AssocQueryKeyW
0x3527e506,0x3527e506,AssocQueryStringA
0x5c87048a,0x5c87048a,AssocQueryStringByKeyA
0xa109248,0x0a109248,AssocQueryStringByKeyW
0x63b073c4,0x63b073c4,AssocQueryStringW
0x2dc22791,0x2dc22791,AsyncIoOperation
0xef84c8f0,0xef84c8f0,AttachConsole
0xa9a97abb,0xa9a97abb,AttachThreadInput
0xc8773441,0xc8773441,AuditComputeEffectivePolicyBySid
0x2a499101,0x2a499101,AuditComputeEffectivePolicyByToken
0x6a3597e5,0x6a3597e5,AuditEnumerateCategories
0x786853ea,0x786853ea,AuditEnumeratePerUserPolicy
0x22f34904,0x22f34904,AuditEnumerateSubCategories
0x2dc4b024,0x2dc4b024,AuditFree
0x277f1b9a,0x277f1b9a,AuditLookupCategoryGuidFromCategoryId
0xe96851d5,0xe96851d5,AuditLookupCategoryIdFromCategoryGuid
0x8aaf5ac6,0x8aaf5ac6,AuditLookupCategoryNameA
0xdc38cc04,0xdc38cc04,AuditLookupCategoryNameW
0xc2bb10b3,0xc2bb10b3,AuditLookupSubCategoryNameA
0x942c8671,0x942c8671,AuditLookupSubCategoryNameW
0x4e0049f0,0x4e0049f0,AuditQueryGlobalSaclA
0x1897df32,0x1897df32,AuditQueryGlobalSaclW
0xa815dfc6,0xa815dfc6,AuditQueryPerUserPolicy
0x9a00855d,0x9a00855d,AuditQuerySecurity
0x3dce3f07,0x3dce3f07,AuditQuerySystemPolicy
0xbcd8d92b,0xbcd8d92b,AuditSetGlobalSaclA
0xea4f4fe9,0xea4f4fe9,AuditSetGlobalSaclW
0x5c97fe79,0x5c97fe79,AuditSetPerUserPolicy
0xf11a2b19,0xf11a2b19,AuditSetSecurity
0x65642260,0x65642260,AuditSetSystemPolicy
0x5a1c499,0x05a1c499,BCryptAddContextFunction
0xfab801a7,0xfab801a7,BCryptAddContextFunctionProvider
0xb30e757a,0xb30e757a,BCryptCloseAlgorithmProvider
0x5399920f,0x5399920f,BCryptConfigureContext
0xf5730f17,0xf5730f17,BCryptConfigureContextFunction
0x4c44f229,0x4c44f229,BCryptCreateContext
0xaa6eeb85,0xaa6eeb85,BCryptCreateHash
0xb191c96b,0xb191c96b,BCryptCreateMultiHash
0x41a9e74,0x041a9e74,BCryptDecrypt
0x975aa047,0x975aa047,BCryptDeleteContext
0x58ad65e6,0x58ad65e6,BCryptDeriveKey
0x1387b712,0x1387b712,BCryptDeriveKeyCapi
0xd0cab54f,0xd0cab54f,BCryptDeriveKeyPBKDF2
0xd6a7806a,0xd6a7806a,BCryptDestroyHash
0xc8dbd04b,0xc8dbd04b,BCryptDestroyKey
0x260831d5,0x260831d5,BCryptDestroySecret
0x900501e,0x0900501e,BCryptDuplicateHash
0x7685c7b6,0x7685c7b6,BCryptDuplicateKey
0xbf758a2d,0xbf758a2d,BCryptEncrypt
0xedfa9653,0xedfa9653,BCryptEnumAlgorithms
0xab8082a2,0xab8082a2,BCryptEnumContextFunctionProviders
0xf157cbb6,0xf157cbb6,BCryptEnumContextFunctions
0x500535d8,0x500535d8,BCryptEnumContexts
0xc7ce92f1,0xc7ce92f1,BCryptEnumProviders
0x7d8ba618,0x7d8ba618,BCryptEnumRegisteredProviders
0x2dcdcc85,0x2dcdcc85,BCryptExportKey
0x87f14c57,0x87f14c57,BCryptFinalizeKeyPair
0x87660803,0x87660803,BCryptFinishHash
0x5f78fab0,0x5f78fab0,BCryptFreeBuffer
0x68594444,0x68594444,BCryptGenRandom
0xb9887d21,0xb9887d21,BCryptGenerateKeyPair
0x36f54cde,0x36f54cde,BCryptGenerateSymmetricKey
0x2582735,0x02582735,BCryptGetFipsAlgorithmMode
0xe1a7a88b,0xe1a7a88b,BCryptGetProperty
0x9c705769,0x9c705769,BCryptHash
0x29e2dadf,0x29e2dadf,BCryptHashData
0xfaf1556f,0xfaf1556f,BCryptImportKey
0x429af026,0x429af026,BCryptImportKeyPair
0x57842916,0x57842916,BCryptKeyDerivation
0x338b345c,0x338b345c,BCryptOpenAlgorithmProvider
0x8f63c6dd,0x8f63c6dd,BCryptProcessMultiOperations
0x6dda8f2f,0x6dda8f2f,BCryptQueryContextConfiguration
0xbd46ec55,0xbd46ec55,BCryptQueryContextFunctionConfiguration
0x594e9c1d,0x594e9c1d,BCryptQueryContextFunctionProperty
0xc3a2f104,0xc3a2f104,BCryptQueryProviderRegistration
0x6554c80,0x06554c80,BCryptRegisterConfigChangeNotify
0x6e4d4c64,0x6e4d4c64,BCryptRegisterProvider
0x5e0b27a8,0x5e0b27a8,BCryptRemoveContextFunction
0x2043d2de,0x2043d2de,BCryptRemoveContextFunctionProvider
0x2e0cf48e,0x2e0cf48e,BCryptResolveProviders
0x80f408c7,0x80f408c7,BCryptSecretAgreement
0xd6235131,0xd6235131,BCryptSetAuditingInterface
0x74f1008a,0x74f1008a,BCryptSetContextFunctionProperty
0xa8d152b7,0xa8d152b7,BCryptSetProperty
0x377b57a6,0x377b57a6,BCryptSignHash
0xefd1eb64,0xefd1eb64,BCryptUnregisterConfigChangeNotify
0x58c5a162,0x58c5a162,BCryptUnregisterProvider
0x4d427662,0x4d427662,BCryptVerifySignature
0x441754e0,0x441754e0,BTOA_ConvertItemToAscii
0xb4abca77,0xb4abca77,BTOA_ConvertItemToAscii_Util
0xaa1a5c1f,0xaa1a5c1f,BTOA_DataToAscii
0x569f8bec,0x569f8bec,BTOA_DataToAscii_Util
0xf7fca6a8,0xf7fca6a8,BackupEventLogA
0xa16b306a,0xa16b306a,BackupEventLogW
0xa5ca7f48,0xa5ca7f48,BackupRead
0x4cc79eb,0x04cc79eb,BackupSeek
0xbaf9503f,0xbaf9503f,BackupWrite
0x7afe2c20,0x7afe2c20,BaseCheckAppcompatCache
0x2d97a6c3,0x2d97a6c3,BaseCheckAppcompatCacheEx
0x63d8735c,0x63d8735c,BaseCheckRunApp
0xd962d1c2,0xd962d1c2,BaseCleanupAppcompatCacheSupport
0xe9ea9492,0xe9ea9492,BaseDllReadWriteIniFile
0x5ecce602,0x5ecce602,BaseDumpAppcompatCache
0xbc4c192f,0xbc4c192f,BaseFlushAppcompatCache
0x4e6f541d,0x4e6f541d,BaseFormatObjectAttributes
0x811c7c65,0x811c7c65,BaseFormatTimeOut
0xdc2d63a0,0xdc2d63a0,BaseGenerateAppCompatData
0x9116fac7,0x9116fac7,BaseGetNamedObjectDirectory
0x8aa2e09f,0x8aa2e09f,BaseInitAppcompatCacheSupport
0x12243fad,0x12243fad,BaseIsAppcompatInfrastructureDisabled
0xf0c8855c,0xf0c8855c,BaseQueryModuleData
0x219183c4,0x219183c4,BaseSetLastNTError
0xbaeb83a1,0xbaeb83a1,BaseThreadInitThunk
0xb6c5ac1d,0xb6c5ac1d,BaseUpdateAppcompatCache
0xfcee62cc,0xfcee62cc,BaseVerifyUnicodeString
0x7a5b9646,0x7a5b9646,Basep8BitStringToDynamicUnicodeString
0xa748a11,0x0a748a11,BasepAllocateActivationContextActivationBlock
0x95f40075,0x95f40075,BasepAnsiStringToDynamicUnicodeString
0x6f0c9c7d,0x6f0c9c7d,BasepCheckAppCompat
0x31b02ef4,0x31b02ef4,BasepCheckBadapp
0xe9efeeec,0xe9efeeec,BasepCheckWinSaferRestrictions
0x8afb912a,0x8afb912a,BasepFreeActivationContextActivationBlock
0x94fc4a1f,0x94fc4a1f,BasepFreeAppCompatData
0x9945ea60,0x9945ea60,BasepMapModuleHandle
0x81a924b,0x081a924b,Beep
0xc9eb9d65,0xc9eb9d65,BeginDeferWindowPos
0x50c41024,0x50c41024,BeginPaint
0xc899224b,0xc899224b,BeginPath
0x1e2882c,0x01e2882c,BeginUpdateResourceA
0x57751eee,0x57751eee,BeginUpdateResourceW
0xcc1ae97c,0xcc1ae97c,BindIoCompletionCallback
0x4090c8f7,0x4090c8f7,BindMoniker
0xb6a3b4d3,0xb6a3b4d3,BitBlt
0xf62e78ae,0xf62e78ae,BlockInput
0xfde4fbff,0xfde4fbff,BoundaryDescriptor
0xd6e80327,0xd6e80327,BringWindowToTop
0xa1b5e94b,0xa1b5e94b,BroadcastSystemMessage
0xc1b72d32,0xc1b72d32,BroadcastSystemMessageA
0xac096e06,0xac096e06,BroadcastSystemMessageExA
0xfa9ef8c4,0xfa9ef8c4,BroadcastSystemMessageExW
0x9720bbf0,0x9720bbf0,BroadcastSystemMessageW
0x2f968cb,0x02f968cb,BuildCommDCBA
0xd1faff4f,0xd1faff4f,BuildCommDCBAndTimeoutsA
0x876d698d,0x876d698d,BuildCommDCBAndTimeoutsW
0x546efe09,0x546efe09,BuildCommDCBW
0xb57b797d,0xb57b797d,BuildExplicitAccessWithNameA
0xe3ecefbf,0xe3ecefbf,BuildExplicitAccessWithNameW
0xd7224f0e,0xd7224f0e,BuildImpersonateExplicitAccessWithNameA
0x81b5d9cc,0x81b5d9cc,BuildImpersonateExplicitAccessWithNameW
0x5a375161,0x5a375161,BuildImpersonateTrusteeA
0xca0c7a3,0x0ca0c7a3,BuildImpersonateTrusteeW
0x2f81eac5,0x2f81eac5,BuildReasonArray
0x3e336d1a,0x3e336d1a,BuildSecurityDescriptorA
0x68a4fbd8,0x68a4fbd8,BuildSecurityDescriptorW
0x10900d72,0x10900d72,BuildTrusteeWithNameA
0x46079bb0,0x46079bb0,BuildTrusteeWithNameW
0xde0ec5a3,0xde0ec5a3,BuildTrusteeWithObjectsAndNameA
0x88995361,0x88995361,BuildTrusteeWithObjectsAndNameW
0x4b78c1f9,0x4b78c1f9,BuildTrusteeWithObjectsAndSidA
0x1def573b,0x1def573b,BuildTrusteeWithObjectsAndSidW
0x11e1424c,0x11e1424c,BuildTrusteeWithSidA
0x4776d48e,0x4776d48e,BuildTrusteeWithSidW
0x4066903c,0x4066903c,ByHandleA
0x16f106fe,0x16f106fe,ByHandleW
0x8fddf6fa,0x8fddf6fa,ByeByeGDI
0x753daaa3,0x753daaa3,CDefFolderMenu_Create2
0xe9a206e1,0xe9a206e1,CERTAltNameTemplate
0xbf3e0fcf,0xbf3e0fcf,CERTAuthInfoAccessItemTemplate
0x764138d7,0x764138d7,CERTAuthInfoAccessTemplate
0xdba84b7b,0xdba84b7b,CERTAuthKeyIDTemplate
0x9f6c7bdc,0x9f6c7bdc,CERTCRLDistributionPointsTemplate
0x1b7bef2b,0x1b7bef2b,CERTSignedDataTemplate
0xdeba7a5c,0xdeba7a5c,CERT_AddAVA
0x3ac54814,0x3ac54814,CERT_AddCertToListHead
0xcc266840,0xcc266840,CERT_AddCertToListHeadWithData
0xb5413392,0xb5413392,CERT_AddCertToListSorted
0xe3ecad4e,0xe3ecad4e,CERT_AddCertToListTail
0xe11683b8,0xe11683b8,CERT_AddCertToListTailWithData
0x60c38ca8,0x60c38ca8,CERT_AddExtension
0x599dbe06,0x599dbe06,CERT_AddExtensionByOID
0x75fd5764,0x75fd5764,CERT_AddNameConstraint
0x6df9610a,0x6df9610a,CERT_AddNameConstraintByGeneralName
0xece8c310,0xece8c310,CERT_AddOCSPAcceptableResponses
0x3eeaec77,0x3eeaec77,CERT_AddOKDomainName
0x49b5ff04,0x49b5ff04,CERT_AddRDN
0x90f9d43c,0x90f9d43c,CERT_AddTempCertToPerm
0x7754d9ee,0x7754d9ee,CERT_AllocCERTRevocationFlags
0xab9dfe37,0xab9dfe37,CERT_AsciiToName
0xaca4abb1,0xaca4abb1,CERT_AttributeTemplate
0x3ed3754a,0x3ed3754a,CERT_CRLCacheRefreshIssuer
0xae203e52,0xae203e52,CERT_CacheCRL
0x6763dc6e,0x6763dc6e,CERT_CacheOCSPResponseFromSideChannel
0x902305c4,0x902305c4,CERT_CertChainFromCert
0xcfda9d1e,0xcfda9d1e,CERT_CertExtensionTemplate
0x18837b6e,0x18837b6e,CERT_CertKeyTemplate
0x628b26a8,0x628b26a8,CERT_CertListFromCert
0x4368cc81,0x4368cc81,CERT_CertTimesValid
0x6afa9082,0x6afa9082,CERT_CertificatePoliciesTemplate
0x9265849c,0x9265849c,CERT_CertificateRequestTemplate
0xd170a9b2,0xd170a9b2,CERT_CertificateTemplate
0xd2955adf,0xd2955adf,CERT_ChangeCertTrust
0x6b4551f2,0x6b4551f2,CERT_CheckCRL
0xaed3ba5c,0xaed3ba5c,CERT_CheckCertUsage
0x4e0b421e,0x4e0b421e,CERT_CheckCertValidTimes
0x3566ff28,0x3566ff28,CERT_CheckKeyUsage
0x3a6c632a,0x3a6c632a,CERT_CheckNameSpace
0x10998c3e,0x10998c3e,CERT_CheckOCSPStatus
0xc069e421,0xc069e421,CERT_ClearOCSPCache
0x8b15eb55,0x8b15eb55,CERT_CompareAVA
0x27e78f51,0x27e78f51,CERT_CompareCerts
0x8cd8bbe4,0x8cd8bbe4,CERT_CompareCertsForRedirection
0x8156b3f9,0x8156b3f9,CERT_CompareDERPrintableStrings
0x7408be81,0x7408be81,CERT_CompareName
0x1af3549,0x01af3549,CERT_CompareNameSpace
0x1c1a6e0d,0x1c1a6e0d,CERT_CompareRDN
0x1c2264f1,0x1c2264f1,CERT_CompareValidityTimes
0x350cb6b,0x0350cb6b,CERT_CompleteCRLDecodeEntries
0x47adf597,0x47adf597,CERT_ConvertAndDecodeCertificate
0x4672259,0x04672259,CERT_CopyAVA
0x4a9734bc,0x4a9734bc,CERT_CopyGeneralName
0x5782efd2,0x5782efd2,CERT_CopyName
0xc65d0319,0xc65d0319,CERT_CopyNameConstraint
0x9368a701,0x9368a701,CERT_CopyRDN
0x5bcea9c4,0x5bcea9c4,CERT_CopyValidity
0x8d9e7068,0x8d9e7068,CERT_CreateAVA
0x71d08e3e,0x71d08e3e,CERT_CreateAVAFromRaw
0x8925fb05,0x8925fb05,CERT_CreateAVAFromSECItem
0x5732fcda,0x5732fcda,CERT_CreateCertificate
0x18a4baa5,0x18a4baa5,CERT_CreateCertificateRequest
0x4a7e0b05,0x4a7e0b05,CERT_CreateEncodedOCSPErrorResponse
0x4d88eeeb,0x4d88eeeb,CERT_CreateEncodedOCSPSuccessResponse
0x881eaa98,0x881eaa98,CERT_CreateGeneralNameList
0xe515ce33,0xe515ce33,CERT_CreateName
0x54562e6e,0x54562e6e,CERT_CreateOCSPCertID
0xe42aa0dd,0xe42aa0dd,CERT_CreateOCSPRequest
0x4890c2a3,0x4890c2a3,CERT_CreateOCSPSingleResponseGood
0x30491243,0x30491243,CERT_CreateOCSPSingleResponseRevoked
0xc3f07dae,0xc3f07dae,CERT_CreateOCSPSingleResponseUnknown
0x1a91f530,0x1a91f530,CERT_CreateRDN
0x4cbd3fda,0x4cbd3fda,CERT_CreateSubjectCertList
0x9bcad703,0x9bcad703,CERT_CreateValidity
0xe3700f3b,0xe3700f3b,CERT_CrlTemplate
0x56a65c97,0x56a65c97,CERT_CrlTemplateEntriesOnly
0x265b393d,0x265b393d,CERT_CrlTemplateNoEntries
0x80d80287,0x80d80287,CERT_DecodeAVAValue
0xb05a0ae,0x0b05a0ae,CERT_DecodeAltNameExtension
0x1d7f76a1,0x1d7f76a1,CERT_DecodeAuthInfoAccessExtension
0x82be88b9,0x82be88b9,CERT_DecodeAuthKeyID
0x7765e75d,0x7765e75d,CERT_DecodeBasicConstraintValue
0xd33365e9,0xd33365e9,CERT_DecodeCRLDistributionPoints
0x8c51fa77,0x8c51fa77,CERT_DecodeCertFromPackage
0xc41375c4,0xc41375c4,CERT_DecodeCertPackage
0x397496b8,0x397496b8,CERT_DecodeCertificatePoliciesExtension
0x326963ed,0x326963ed,CERT_DecodeDERCertificate
0x57f8da2,0x057f8da2,CERT_DecodeDERCrl
0x50a0cb59,0x50a0cb59,CERT_DecodeDERCrlWithFlags
0x696e30c,0x0696e30c,CERT_DecodeGeneralName
0x82734569,0x82734569,CERT_DecodeInhibitAnyExtension
0x23e5aac4,0x23e5aac4,CERT_DecodeNameConstraintsExtension
0x6c488969,0x6c488969,CERT_DecodeOCSPRequest
0xe3d45bc0,0xe3d45bc0,CERT_DecodeOCSPResponse
0xac9fceb0,0xac9fceb0,CERT_DecodeOidSequence
0xe94aff40,0xe94aff40,CERT_DecodePolicyConstraintsExtension
0x888a0fee,0x888a0fee,CERT_DecodePolicyMappingsExtension
0x56280824,0x56280824,CERT_DecodePrivKeyUsagePeriodExtension
0x9f9910d8,0x9f9910d8,CERT_DecodeTrustString
0xf93e59be,0xf93e59be,CERT_DecodeUserNotice
0xd79a9474,0xd79a9474,CERT_DerNameToAscii
0xeef4637d,0xeef4637d,CERT_DestroyCERTRevocationFlags
0xadfaacde,0xadfaacde,CERT_DestroyCertArray
0x8f4f1e6f,0x8f4f1e6f,CERT_DestroyCertList
0x128be3fa,0x128be3fa,CERT_DestroyCertificate
0x427fcb65,0x427fcb65,CERT_DestroyCertificateList
0xa30ed0e6,0xa30ed0e6,CERT_DestroyCertificatePoliciesExtension
0x9076edc4,0x9076edc4,CERT_DestroyCertificateRequest
0x7bc2415f,0x7bc2415f,CERT_DestroyCrl
0xcb4dd598,0xcb4dd598,CERT_DestroyGeneralName
0x9b42f0b,0x09b42f0b,CERT_DestroyGeneralNameList
0x97a1d6ac,0x97a1d6ac,CERT_DestroyName
0x35bbf3aa,0x35bbf3aa,CERT_DestroyOCSPCertID
0xa193bffd,0xa193bffd,CERT_DestroyOCSPRequest
0x54a5d98a,0x54a5d98a,CERT_DestroyOCSPResponse
0x6144f824,0x6144f824,CERT_DestroyOidSequence
0x3fa6eebd,0x3fa6eebd,CERT_DestroyPolicyMappingsExtension
0x67ea1113,0x67ea1113,CERT_DestroyUserNotice
0xa1def3b3,0xa1def3b3,CERT_DestroyValidity
0x72e2f721,0x72e2f721,CERT_DisableOCSPChecking
0x9aa3b171,0x9aa3b171,CERT_DisableOCSPDefaultResponder
0xc0898f98,0xc0898f98,CERT_DisplayTextTypeTemplate
0xecdfb77e,0xecdfb77e,CERT_DistNamesFromCertList
0x4e667ab3,0x4e667ab3,CERT_DistNamesFromNicknames
0x652145f8,0x652145f8,CERT_DupCertList
0x7430ea94,0x7430ea94,CERT_DupCertificate
0x5e1dd3e0,0x5e1dd3e0,CERT_DupDistNames
0xfcbef3c1,0xfcbef3c1,CERT_DupGeneralNameList
0xe121fd9a,0xe121fd9a,CERT_EnableOCSPChecking
0x32f55ed6,0x32f55ed6,CERT_EnableOCSPDefaultResponder
0x85c47aed,0x85c47aed,CERT_EncodeAltNameExtension
0x7304bcb8,0x7304bcb8,CERT_EncodeAndAddBitStrExtension
0xe5bc187d,0xe5bc187d,CERT_EncodeAndAddExtension
0xa19577ee,0xa19577ee,CERT_EncodeAuthKeyID
0xb3c74c65,0xb3c74c65,CERT_EncodeBasicConstraintValue
0x3f16bbac,0x3f16bbac,CERT_EncodeCRLDistributionPoints
0x250598f9,0x250598f9,CERT_EncodeCertPoliciesExtension
0x18e1f778,0x18e1f778,CERT_EncodeGeneralName
0x8547b7e1,0x8547b7e1,CERT_EncodeIA5TypeExtension
0x8f3c9117,0x8f3c9117,CERT_EncodeInfoAccessExtension
0x8f161f4,0x08f161f4,CERT_EncodeInhibitAnyExtension
0x54a1b3f0,0x54a1b3f0,CERT_EncodeNameConstraintsExtension
0x93590cb1,0x93590cb1,CERT_EncodeNoticeReference
0x723f9d1d,0x723f9d1d,CERT_EncodeOCSPRequest
0x918746e8,0x918746e8,CERT_EncodePolicyConstraintsExtension
0x67a4c259,0x67a4c259,CERT_EncodePolicyMappingExtension
0xb23ea5c6,0xb23ea5c6,CERT_EncodePrivateKeyUsagePeriod
0xa0d38c17,0xa0d38c17,CERT_EncodeSubjectKeyID
0x81ee04ac,0x81ee04ac,CERT_EncodeTrustString
0x47a19e87,0x47a19e87,CERT_EncodeUserNotice
0x21353c87,0x21353c87,CERT_ExtractNicknameString
0x64a219d2,0x64a219d2,CERT_ExtractPublicKey
0x5debfaef,0x5debfaef,CERT_FilterCertListByCANames
0xafb45bd6,0xafb45bd6,CERT_FilterCertListByCertList
0xfbe2bcc9,0xfbe2bcc9,CERT_FilterCertListByNickname
0x562969f1,0x562969f1,CERT_FilterCertListByUsage
0xf88f93b8,0xf88f93b8,CERT_FilterCertListForUserCerts
0xf4856106,0xf4856106,CERT_FindAuthKeyIDExten
0x50512321,0x50512321,CERT_FindBasicConstraintExten
0x13070635,0x13070635,CERT_FindBitStringExtension
0x9a4b2d6c,0x9a4b2d6c,CERT_FindCRLDistributionPoints
0x54d1fcf5,0x54d1fcf5,CERT_FindCRLEntryReasonExten
0xb9d7e994,0xb9d7e994,CERT_FindCRLExtension
0xe60ed4b0,0xe60ed4b0,CERT_FindCRLExtensionByOID
0x1641ea08,0x1641ea08,CERT_FindCRLNumberExten
0xcea88990,0xcea88990,CERT_FindCertByDERCert
0x892aaacc,0x892aaacc,CERT_FindCertByIssuerAndSN
0x55c2d482,0x55c2d482,CERT_FindCertByIssuerAndSNCX
0xdb5542c4,0xdb5542c4,CERT_FindCertByKeyID
0x908816b9,0x908816b9,CERT_FindCertByName
0xb26f33d,0x0b26f33d,CERT_FindCertByNameString
0x6b8d5b8b,0x6b8d5b8b,CERT_FindCertByNickname
0xc4794650,0xc4794650,CERT_FindCertByNicknameOrEmailAddr
0x90b99637,0x90b99637,CERT_FindCertByNicknameOrEmailAddrCX
0xcf977d3e,0xcf977d3e,CERT_FindCertByNicknameOrEmailAddrForUsage
0xaa530cc5,0xaa530cc5,CERT_FindCertByNicknameOrEmailAddrForUsageCX
0xfda2285d,0xfda2285d,CERT_FindCertBySubjectKeyID
0x9fd3b6fe,0x9fd3b6fe,CERT_FindCertExtension
0x4098a9,0x004098a9,CERT_FindCertExtensionByOID
0x313a354c,0x313a354c,CERT_FindCertIssuer
0xbe020507,0xbe020507,CERT_FindInvalidDateExten
0x2f89ecdc,0x2f89ecdc,CERT_FindKeyUsageExtension
0xc0c7a47d,0xc0c7a47d,CERT_FindMatchingCert
0x12065dee,0x12065dee,CERT_FindNSCertTypeExtension
0x78977922,0x78977922,CERT_FindNSStringExtension
0x4539dff4,0x4539dff4,CERT_FindNameConstraintsExten
0x30f647bf,0x30f647bf,CERT_FindSMimeProfile
0xe22641b6,0xe22641b6,CERT_FindSubjectKeyIDExtension
0xf4d8d82f,0xf4d8d82f,CERT_FindUserCertByUsage
0xee6a4cdc,0xee6a4cdc,CERT_FindUserCertsByUsage
0xe61fbdd4,0xe61fbdd4,CERT_FinishCertificateRequestAttributes
0xb4bedc44,0xb4bedc44,CERT_FinishExtensions
0x90cbe30a,0x90cbe30a,CERT_FixupEmailAddr
0x1d25a729,0x1d25a729,CERT_ForcePostMethodForOCSP
0xa5cc1858,0xa5cc1858,CERT_FormatName
0xf016de1a,0xf016de1a,CERT_FreeDistNames
0x555ae1a8,0x555ae1a8,CERT_FreeNicknames
0x8515b0d1,0x8515b0d1,CERT_GenTime2FormattedAscii
0xe03ac94,0x0e03ac94,CERT_GenTime2FormattedAscii_Util
0xf23e1c72,0xf23e1c72,CERT_GeneralNamesTemplate
0x3b0f7f90,0x3b0f7f90,CERT_GetAVATag
0x3654bff7,0x3654bff7,CERT_GetCertChainFromCert
0x1447a82c,0x1447a82c,CERT_GetCertCommentString
0x259201af,0x259201af,CERT_GetCertEmailAddress
0x847315a1,0x847315a1,CERT_GetCertIsPerm
0x288ca23c,0x288ca23c,CERT_GetCertIsTemp
0xd1dc462f,0xd1dc462f,CERT_GetCertIssuerAndSN
0xba0cd6c4,0xba0cd6c4,CERT_GetCertKeyType
0x13ec5e8,0x013ec5e8,CERT_GetCertNicknameWithValidity
0x6131fcb,0x06131fcb,CERT_GetCertNicknames
0x709666b3,0x709666b3,CERT_GetCertTimes
0xe690b98c,0xe690b98c,CERT_GetCertTrust
0x6cafb508,0x6cafb508,CERT_GetCertUid
0x8ccb235b,0x8ccb235b,CERT_GetCertificateDer
0x7bb62c31,0x7bb62c31,CERT_GetCertificateEmailAddress
0x455f94fc,0x455f94fc,CERT_GetCertificateNames
0xaeca3c85,0xaeca3c85,CERT_GetCertificateRequestExtensions
0xca8780e2,0xca8780e2,CERT_GetClassicOCSPDisabledPolicy
0x1348bc69,0x1348bc69,CERT_GetClassicOCSPEnabledHardFailurePolicy
0x80aca3d4,0x80aca3d4,CERT_GetClassicOCSPEnabledSoftFailurePolicy
0x14c0a9c7,0x14c0a9c7,CERT_GetCommonName
0xd0110a0,0x0d0110a0,CERT_GetConstrainedCertificateNames
0x5fe7cbf2,0x5fe7cbf2,CERT_GetCountryName
0xa327b66c,0xa327b66c,CERT_GetDBContentVersion
0x7e34549e,0x7e34549e,CERT_GetDefaultCertDB
0xb98db000,0xb98db000,CERT_GetDnQualifier
0x179f2665,0x179f2665,CERT_GetDomainComponentName
0x75e13f1f,0x75e13f1f,CERT_GetEncodedOCSPResponse
0xa717e39c,0xa717e39c,CERT_GetEncodedOCSPResponseByMethod
0x61193516,0x61193516,CERT_GetExtenCriticality
0x349b4d6b,0x349b4d6b,CERT_GetFirstEmailAddress
